Item number,Freq Target,Diam_LL,Diam_UL,Tip OD LENGTH,Formula-G,Formula-PO
AX097-WTX1,301,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX097-WTX1,301,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX098-WTX1,303,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX098-WTX1,303,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX098-WTX1,303,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX103-WR-1,255,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX103-WR-1,255,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX103-WR-1,255,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX103-WS-1,268,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX103-WS-1,268,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX103-WS-1,268,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX103-WTX1,301,8.46,8.56,UPT TOD @10MM,#N/A,#N/A
AX103-WTX1,301,8.46,8.56,UPT TOD @75MM,#N/A,#N/A
AX103-WX-1,281,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX103-WX-1,281,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX103-WX-1,281,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX104-WR-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX104-WR-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX104-WR-1,276,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX104-WS-1,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX104-WS-1,286,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX104-WS-1,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX104-WTX1,301,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX104-WTX1,301,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX104-WTX1,301,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX105-WS-1,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX105-WS-1,286,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX105-WS-1,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX105-WTX1,301,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX105-WTX1,301,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX105-WTX1,301,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX106-WTX1,301,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX106-WTX1,301,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX106-WTX1,301,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX107-WTX1,294,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX107-WTX1,294,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX107-WTX1,294,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX108-WTX1,294,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX108-WTX1,294,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX108-WTX1,294,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX109-WTX1,294,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX109-WTX1,294,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX109-WTX1,294,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX110-ITX1,291,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX110-ITX1,291,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX110-ITX1,291,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX111-ITX1,291,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX111-ITX1,291,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX111-ITX1,291,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX112-ITX1,291,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX112-ITX1,291,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX112-ITX1,291,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX116-WR-1,247,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX116-WR-1,247,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX116-WR-1,247,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX116-WS-1,267,8.44,8.54,UPT TOD @75MM,5,1
AX116-WS-1,267,8.44,8.54,UPT TOD @10MM,5,1
AX116-WS-1,267,8.44,8.54,UPT TOD @38MM,5,1
AX116-WTX1,299,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX116-WTX1,299,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX116-WTX1,299,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX116-WX-1,280,8.44,8.54,UPT TOD @75MM,5,1
AX116-WX-1,280,8.44,8.54,UPT TOD @10MM,5,1
AX116-WX-1,280,8.44,8.54,UPT TOD @38MM,5,1
AX117-WS-1,270,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX117-WS-1,270,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX117-WS-1,270,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX117-WTX1,303,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX117-WTX1,303,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX117-WTX1,303,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX117-WX-1,285,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX117-WX-1,285,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX117-WX-1,285,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX118-WR-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX118-WR-1,276,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX118-WR-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX118-WS-1,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX118-WS-1,286,8.45,8.55,UPT TOD @30MM,#N/A,#N/A
AX118-WS-1,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX120-WR-1,299,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX120-WR-1,299,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX120-WR-1,299,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX120-WS-1,306,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX120-WS-1,306,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX120-WS-1,306,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX120-WTX1,325,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX120-WTX1,325,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX120-WTX1,325,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX121-WS-1,306,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX121-WS-1,306,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX121-WS-1,306,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX121-WTX1,325,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX121-WTX1,325,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX121-WTX1,325,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX122-WTX1,325,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX122-WTX1,325,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX122-WTX1,325,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX124AIR-2,215,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-2,215,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-3,225,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-3,225,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-4,235,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-4,235,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-5,245,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-5,245,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-6,255,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-6,255,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-7,265,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-7,265,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-8,275,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-8,275,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-9,285,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-9,285,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124AIR-P,295,9.04,9.14,UPT TOD @10MM,#N/A,#N/A
AX124AIR-P,295,9.27,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-2,215,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-2,215,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-3,225,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-3,225,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-4,235,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-4,235,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-5,245,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-5,245,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-6,255,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-6,255,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-7,265,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-7,265,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-8,275,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-8,275,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-9,285,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX124-IR-9,285,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-P,295,8.94,9.14,UPT TOD @10MM,#N/A,#N/A
AX124-IR-P,295,9.17,9.37,UPT TOD @35MM,#N/A,#N/A
AX125-WA-3,256,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX125-WA-3,256,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX125-WA-3,256,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX125-WR-3,271,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX125-WR-3,271,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX125-WR-3,271,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX125-WS-3,286,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX125-WS-3,286,8.44,8.54,UPT TOD @75MM,#N/A,#N/A
AX125-WS-3,286,8.44,8.54,UPT TOD @38MM,#N/A,#N/A
AX126-IA-1,276,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX126-IA-1,276,9.35,9.45,UPT TOD @80MM,#N/A,#N/A
AX126-IA-1,276,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX126-IR-1,286,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX126-IR-1,286,9.35,9.45,UPT TOD @80MM,#N/A,#N/A
AX126-IR-1,286,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX126-IS-1,296,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX126-IS-1,296,9.35,9.45,UPT TOD @80MM,#N/A,#N/A
AX126-IS-1,296,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX127-IL-1,245,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX127-IL-1,245,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX127-IL-1,245,9.35,9.45,UPT TOD @80MM,#N/A,#N/A
AX128-WTX1,325,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX128-WTX1,325,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX128-WTX1,325,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX132-WA-1,241,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX132-WA-1,241,8.44,8.54,UPT TOD @90MM,#N/A,#N/A
AX132-WA-1,241,8.44,8.54,UPT TOD @45MM,#N/A,#N/A
AX132-WL-1,226,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX132-WL-1,226,8.44,8.54,UPT TOD @90MM,#N/A,#N/A
AX132-WL-1,226,8.44,8.54,UPT TOD @45MM,#N/A,#N/A
AX132-WR-1,256,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX132-WR-1,256,8.44,8.54,UPT TOD @90MM,#N/A,#N/A
AX132-WR-1,256,8.44,8.54,UPT TOD @45MM,#N/A,#N/A
AX132-WS-1,271,8.44,8.54,UPT TOD @10MM,#N/A,#N/A
AX132-WS-1,271,8.44,8.54,UPT TOD @90MM,#N/A,#N/A
AX132-WS-1,271,8.44,8.54,UPT TOD @45MM,#N/A,#N/A
AX134-WR-1,271,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX134-WR-1,271,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX134-WR-1,271,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX134-WS-1,281,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX134-WS-1,281,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX134-WS-1,281,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX135-IR-3,251,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX135-IR-3,251,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX135-IR-3,251,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX135-IS-3,266,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX135-IS-3,266,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX135-IS-3,266,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX136-IR-3,255,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX136-IR-3,255,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX136-IR-3,255,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX136-IS-3,271,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX136-IS-3,271,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX136-IS-3,271,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX136-ITX3,296,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX136-ITX3,296,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX136-ITX3,296,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX137-IS-3,281,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX137-IS-3,281,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX137-IS-3,281,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX137-ITX3,296,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX137-ITX3,296,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX137-ITX3,296,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX138-ITX3,301,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX138-ITX3,301,9.35,9.45,UPT TOD @38MM,#N/A,#N/A
AX138-ITX3,301,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX139-IA-3,246,9.35,9.45,UPT TOD @10MM,3,1
AX139-IA-3,246,9.35,9.45,UPT TOD @75MM,3,1
AX139-IA-3,246,9.35,9.45,UPT TOD @140MM,3,1
AX139-IL-3,253,9.35,9.45,UPT TOD @10MM,3,1
AX139-IL-3,253,9.35,9.45,UPT TOD @75MM,3,1
AX139-IL-3,253,9.35,9.45,UPT TOD @140MM,3,1
AX139-IR-3,276,9.35,9.45,UPT TOD @10MM,3,1
AX139-IR-3,276,9.35,9.45,UPT TOD @75MM,3,1
AX139-IR-3,276,9.35,9.45,UPT TOD @140MM,3,1
AX140-IA-3,268,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX140-IA-3,268,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX140-IA-3,268,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX140-IR-3,283,9.35,9.45,UPT TOD @10MM,3,1
AX140-IR-3,283,9.35,9.45,UPT TOD @75MM,3,1
AX140-IR-3,283,9.35,9.45,UPT TOD @140MM,3,1
AX140-IS-3,299,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX140-IS-3,299,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX140-IS-3,299,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX141-IS-3,306,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX141-IS-3,306,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX141-IS-3,306,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX142-IS-3,309,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX142-IS-3,309,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX142-IS-3,309,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX143-IS-3,313,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX143-IS-3,313,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX143-IS-3,313,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX144-IR-1,265,9.35,9.45,UPT TOD @25MM,#N/A,#N/A
AX144-IR-1,265,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX144-IR-1,265,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
AX144-IS-1,300,9.35,9.45,UPT TOD @25MM,#N/A,#N/A
AX144-IS-1,300,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX144-IS-1,300,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
AX144-ISR1,282,9.35,9.45,UPT TOD @25MM,#N/A,#N/A
AX144-ISR1,282,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX144-ISR1,282,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
AX144-IX-1,321,9.35,9.45,UPT TOD @25MM,#N/A,#N/A
AX144-IX-1,321,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX144-IX-1,321,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
AX144-WR-1,216,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WR-1,216,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WR-1,216,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX144-WR-3,221,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WR-3,221,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WR-3,221,8.45,8.55,UPT TOD @63.5MM,#N/A,#N/A
AX144-WS-1,246,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WS-1,246,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WS-1,246,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX144-WS-3,259,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WS-3,259,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WS-3,259,8.45,8.55,UPT TOD @63.5MM,#N/A,#N/A
AX144-WSR1,231,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WSR1,231,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WSR1,231,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX144-WSR3,238,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WSR3,238,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WSR3,238,8.45,8.55,UPT TOD @63.5MM,#N/A,#N/A
AX144-WX-1,271,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WX-1,271,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WX-1,271,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX144-WX-3,273,8.45,8.55,UPT TOD @25MM,#N/A,#N/A
AX144-WX-3,273,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX144-WX-3,273,8.45,8.55,UPT TOD @63.5MM,#N/A,#N/A
AX146-WR-1,278,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX146-WR-1,278,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX146-WS-1,291,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX146-WS-1,291,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX146-WX-1,304,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX146-WX-1,304,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX147-WS-1,291,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX147-WS-1,291,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX147-WX-1,306,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX147-WX-1,306,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX154-WA-1,224,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX154-WA-1,224,8.45,8.55,UPT TOD @35MM,#N/A,#N/A
AX154-WA-1,224,8.45,8.55,UPT TOD @65MM,#N/A,#N/A
AX154-WL-1,214,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX154-WL-1,214,8.45,8.55,UPT TOD @35MM,#N/A,#N/A
AX154-WL-1,214,8.45,8.55,UPT TOD @65MM,#N/A,#N/A
AX154-WR-1,234,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX154-WR-1,234,8.45,8.55,UPT TOD @35MM,#N/A,#N/A
AX154-WR-1,234,8.45,8.55,UPT TOD @65MM,#N/A,#N/A
AX154-WS-1,244,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX154-WS-1,244,8.45,8.55,UPT TOD @35MM,#N/A,#N/A
AX154-WS-1,244,8.45,8.55,UPT TOD @65MM,#N/A,#N/A
AX154-WX-1,254,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX154-WX-1,254,8.45,8.55,UPT TOD @35MM,#N/A,#N/A
AX154-WX-1,254,8.45,8.55,UPT TOD @65MM,#N/A,#N/A
AX155-IA-1,231,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX155-IA-1,231,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX155-IA-1,231,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX155-IL-1,221,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX155-IL-1,221,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX155-IL-1,221,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX155-IR-1,241,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX155-IR-1,241,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX155-IR-1,241,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX155-IS-1,251,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX155-IS-1,251,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX155-IS-1,251,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX155-IX-1,261,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
AX155-IX-1,261,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
AX155-IX-1,261,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
AX169-WR-1,285,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX169-WR-1,285,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX169-WR-1,285,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
AX169-WS-1,301,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX169-WS-1,301,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX169-WS-1,301,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
AX169-WX-1,313,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX169-WX-1,313,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
AX169-WX-1,313,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
AX180-WR-3,234,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX180-WR-3,234,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
AX180-WR-3,234,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
AX180-WS-3,270,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX180-WS-3,270,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
AX180-WS-3,270,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
AX180-WSR3,249,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX180-WSR3,249,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
AX180-WSR3,249,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
AX181-IR-1,268,9.35,9.45,UPT TOD @10MM,6,1
AX181-IR-1,268,9.35,9.45,UPT TOD @38MM,6,1
AX181-IR-1,268,9.35,9.45,UPT TOD @76MM,6,1
AX181-IS-1,302,9.35,9.45,UPT TOD @10MM,6,1
AX181-IS-1,302,9.35,9.45,UPT TOD @38MM,6,1
AX181-IS-1,302,9.35,9.45,UPT TOD @76MM,6,1
AX181-ISR1,286,9.35,9.45,UPT TOD @10MM,6,1
AX181-ISR1,286,9.35,9.45,UPT TOD @38MM,6,1
AX181-ISR1,286,9.35,9.45,UPT TOD @76MM,6,1
AX184-WR-3,232,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX184-WR-3,232,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
AX184-WR-3,232,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
AX184-WS-3,275,8.45,8.55,UPT TOD @10MM,7,1
AX184-WS-3,275,8.45,8.55,UPT TOD @45MM,7,1
AX184-WS-3,275,8.45,8.55,UPT TOD @90MM,7,1
AX184-WSR3,253,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX184-WSR3,253,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
AX184-WSR3,253,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
AX185-WR-1,218,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX185-WR-1,218,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX185-WR-1,218,8.45,8.55,UPT TOD @76MM,#N/A,#N/A
AX185-WS-1,248,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX185-WS-1,248,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX185-WS-1,248,8.45,8.55,UPT TOD @76MM,#N/A,#N/A
AX185-WSR1,233,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX185-WSR1,233,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX185-WSR1,233,8.45,8.55,UPT TOD @76MM,#N/A,#N/A
AX186-WA-1,235,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX186-WA-1,235,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX186-WA-1,235,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
AX186-WL-1,219,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
AX186-WL-1,219,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
AX186-WL-1,219,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
